TransactionID,CustomerID,ProductID,TransactionDate,SignupDate,CustomerName,Region,ProductName,Category,Quantity,Price,TotalValue,YearMonth
T00573,C0162,P025,2024-11-17 04:21:44,2022-03-29,Edwin Watson,Asia,ActiveWear Cookware Set,Home Decor,3,284.62,853.86,2024-11
T00580,C0141,P025,2024-04-09 07:28:17,2023-02-23,Paul Parsons,Europe,ActiveWear Cookware Set,Home Decor,1,284.62,284.62,2024-04
T00658,C0021,P025,2024-01-16 11:22:42,2023-04-17,Robert Blanchard,Asia,ActiveWear Cookware Set,Home Decor,1,284.62,284.62,2024-01
T00832,C0064,P025,2024-05-07 01:08:19,2023-10-22,Martha Montgomery,Europe,ActiveWear Cookware Set,Home Decor,3,284.62,853.86,2024-05
T00842,C0055,P025,2024-01-24 06:58:00,2024-11-11,Lauren Williams,North America,ActiveWear Cookware Set,Home Decor,4,284.62,1138.48,2024-01
T00864,C0096,P025,2024-08-22 05:45:56,2022-11-18,Benjamin Mcclure,South America,ActiveWear Cookware Set,Home Decor,4,284.62,1138.48,2024-08
T00043,C0049,P027,2024-03-02 16:59:31,2024-09-18,Jason Yates,North America,SoundWave Headphones,Electronics,4,229.06,916.24,2024-03
T00141,C0039,P027,2024-07-08 19:55:52,2024-10-13,Angela Harris,South America,SoundWave Headphones,Electronics,3,229.06,687.18,2024-07
T00178,C0173,P027,2024-01-05 13:14:07,2022-10-06,Francisco Young,Asia,SoundWave Headphones,Electronics,2,229.06,458.12,2024-01
T00275,C0018,P027,2024-02-17 18:50:52,2024-09-21,Tyler Haynes,North America,SoundWave Headphones,Electronics,4,229.06,916.24,2024-02
T00326,C0019,P027,2024-06-14 11:41:17,2023-01-12,Brandon Rodriguez,Europe,SoundWave Headphones,Electronics,3,229.06,687.18,2024-06
T00337,C0064,P027,2024-01-07 16:11:55,2023-10-22,Martha Montgomery,Europe,SoundWave Headphones,Electronics,4,229.06,916.24,2024-01
T00453,C0034,P027,2024-07-10 19:53:08,2023-09-27,Dalton Perez,North America,SoundWave Headphones,Electronics,4,229.06,916.24,2024-07
T00739,C0098,P027,2024-04-26 07:31:56,2024-10-21,Laura Gilbert,North America,SoundWave Headphones,Electronics,2,229.06,458.12,2024-04
T00787,C0026,P027,2024-06-04 00:03:44,2024-05-03,Sara Miller,North America,SoundWave Headphones,Electronics,4,229.06,916.24,2024-06
T00871,C0084,P027,2024-03-12 11:15:01,2024-09-17,Belinda Garner,Asia,SoundWave Headphones,Electronics,4,229.06,916.24,2024-03
T00951,C0197,P027,2024-12-27 18:20:31,2023-03-21,Christina Harvey,Europe,SoundWave Headphones,Electronics,2,229.06,458.12,2024-12
T00045,C0113,P078,2024-07-09 02:53:14,2022-06-17,Joseph Ortiz Jr.,South America,HomeSense Rug,Home Decor,4,41.18,164.72,2024-07
T00123,C0113,P078,2024-07-25 17:05:14,2022-06-17,Joseph Ortiz Jr.,South America,HomeSense Rug,Home Decor,2,41.18,82.36,2024-07
T00164,C0062,P078,2024-07-10 08:49:17,2022-12-14,Jeffery Hartman,Europe,HomeSense Rug,Home Decor,3,41.18,123.54,2024-07
T00186,C0098,P078,2024-04-02 07:44:01,2024-10-21,Laura Gilbert,North America,HomeSense Rug,Home Decor,1,41.18,41.18,2024-04
T00431,C0067,P078,2024-08-15 00:55:59,2023-07-06,Carl Gonzalez,North America,HomeSense Rug,Home Decor,3,41.18,123.54,2024-08
T00515,C0190,P078,2024-12-14 00:46:19,2024-05-31,Alexander Lowe,South America,HomeSense Rug,Home Decor,1,41.18,41.18,2024-12
T00522,C0160,P078,2024-03-03 09:40:08,2022-04-05,Jodi Cook,North America,HomeSense Rug,Home Decor,4,41.18,164.72,2024-03
T00592,C0060,P078,2024-09-03 07:19:28,2022-04-22,James Murphy,Europe,HomeSense Rug,Home Decor,2,41.18,82.36,2024-09
T00635,C0166,P078,2024-07-25 02:34:05,2022-02-13,John Rogers,Europe,HomeSense Rug,Home Decor,4,41.18,164.72,2024-07
T00816,C0172,P078,2024-09-25 06:56:25,2024-09-09,Jamie Webb,Europe,HomeSense Rug,Home Decor,2,41.18,82.36,2024-09
T00048,C0043,P100,2024-04-23 22:46:40,2023-02-05,Sandy Short MD,Asia,HomeSense Sweater,Clothing,2,126.34,252.68,2024-04
T00115,C0161,P100,2024-03-10 02:22:50,2022-03-14,Jessica Warren,Asia,HomeSense Sweater,Clothing,1,126.34,126.34,2024-03
T00283,C0109,P100,2024-07-16 14:50:07,2022-05-09,Abigail Jones,North America,HomeSense Sweater,Clothing,4,126.34,505.36,2024-07
T00301,C0109,P100,2024-07-13 08:15:45,2022-05-09,Abigail Jones,North America,HomeSense Sweater,Clothing,2,126.34,252.68,2024-07
T00740,C0156,P100,2024-08-24 19:10:31,2023-08-19,William Adams,North America,HomeSense Sweater,Clothing,4,126.34,505.36,2024-08
T00820,C0077,P100,2024-03-11 10:55:51,2023-10-18,Scott Sims,South America,HomeSense Sweater,Clothing,2,126.34,252.68,2024-03
T00049,C0148,P039,2024-06-23 14:05:49,2023-04-16,Matthew Rogers,South America,TechPro Smartwatch,Electronics,3,430.59,1291.77,2024-06
T00086,C0168,P039,2024-07-14 14:57:44,2022-12-13,Karen Clements MD,South America,TechPro Smartwatch,Electronics,3,430.59,1291.77,2024-07
T00090,C0072,P039,2024-03-10 16:04:33,2024-07-24,Sarah Scott,North America,TechPro Smartwatch,Electronics,4,430.59,1722.36,2024-03
T00198,C0048,P039,2024-09-17 07:53:30,2024-11-07,Matthew Park,South America,TechPro Smartwatch,Electronics,1,430.59,430.59,2024-09
T00256,C0192,P039,2024-07-30 12:47:07,2022-09-15,Sarah Arias,South America,TechPro Smartwatch,Electronics,3,430.59,1291.77,2024-07
T00348,C0005,P039,2024-03-15 04:08:59,2022-08-15,Laura Weber,Asia,TechPro Smartwatch,Electronics,2,430.59,861.18,2024-03
T00391,C0096,P039,2024-08-02 09:54:08,2022-11-18,Benjamin Mcclure,South America,TechPro Smartwatch,Electronics,4,430.59,1722.36,2024-08
T00472,C0016,P039,2024-07-02 06:30:26,2024-01-03,Emily Woods,North America,TechPro Smartwatch,Electronics,1,430.59,430.59,2024-07
T00480,C0102,P039,2024-08-02 03:34:50,2022-09-16,Michael Atkinson,South America,TechPro Smartwatch,Electronics,3,430.59,1291.77,2024-08
T00523,C0114,P039,2024-03-15 12:05:37,2024-11-18,Benjamin Anderson,Europe,TechPro Smartwatch,Electronics,3,430.59,1291.77,2024-03
T00555,C0088,P039,2024-12-15 04:43:29,2023-05-14,Carlos Murray,Asia,TechPro Smartwatch,Electronics,1,430.59,430.59,2024-12
T00665,C0053,P039,2024-11-01 12:16:45,2022-06-18,Albert Burke,Europe,TechPro Smartwatch,Electronics,4,430.59,1722.36,2024-11
T00050,C0124,P016,2024-10-07 07:58:38,2024-08-26,Lindsay Perez,Europe,ActiveWear Running Shoes,Clothing,1,330.05,330.05,2024-10
T00056,C0192,P016,2024-02-07 14:37:55,2022-09-15,Sarah Arias,South America,ActiveWear Running Shoes,Clothing,1,330.05,330.05,2024-02
T00167,C0153,P016,2024-07-05 11:53:41,2022-03-20,Justin Smith,South America,ActiveWear Running Shoes,Clothing,3,330.05,990.15,2024-07
T00368,C0190,P016,2024-05-16 09:05:38,2024-05-31,Alexander Lowe,South America,ActiveWear Running Shoes,Clothing,4,330.05,1320.2,2024-05
T00579,C0051,P016,2024-12-16 17:36:31,2023-12-21,Nicholas Ellis,Europe,ActiveWear Running Shoes,Clothing,1,330.05,330.05,2024-12
T00683,C0111,P016,2024-01-27 21:34:25,2024-11-13,Roger David,Europe,ActiveWear Running Shoes,Clothing,4,330.05,1320.2,2024-01
T00700,C0016,P016,2024-08-15 10:18:31,2024-01-03,Emily Woods,North America,ActiveWear Running Shoes,Clothing,1,330.05,330.05,2024-08
T00802,C0046,P016,2024-09-25 01:45:49,2024-10-23,Beth Cardenas,North America,ActiveWear Running Shoes,Clothing,3,330.05,990.15,2024-09
T00942,C0105,P016,2024-06-19 06:55:10,2024-11-11,Ryan Hampton,Europe,ActiveWear Running Shoes,Clothing,4,330.05,1320.2,2024-06
T00051,C0097,P022,2024-03-23 05:58:54,2023-12-18,Tina Ford,Asia,HomeSense Wall Art,Home Decor,1,137.54,137.54,2024-03
T00160,C0065,P022,2024-07-29 06:59:14,2024-07-10,Gerald Hines,North America,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-07
T00252,C0154,P022,2024-06-12 22:59:30,2024-10-27,Robert Sharp,North America,HomeSense Wall Art,Home Decor,1,137.54,137.54,2024-06
T00271,C0035,P022,2024-04-29 19:45:24,2024-10-01,Brianna Richardson,North America,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-04
T00296,C0179,P022,2024-07-23 09:15:48,2022-10-16,Donald Miller,Europe,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-07
T00300,C0160,P022,2024-08-16 08:44:30,2022-04-05,Jodi Cook,North America,HomeSense Wall Art,Home Decor,4,137.54,550.16,2024-08
T00414,C0194,P022,2024-03-31 03:46:52,2024-05-04,Stacy Cook,North America,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-03
T00481,C0188,P022,2024-08-30 20:51:44,2022-05-17,Anna Ball,South America,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-08
T00509,C0025,P022,2024-08-13 22:51:21,2022-07-04,Gregory Odom,South America,HomeSense Wall Art,Home Decor,1,137.54,137.54,2024-08
T00612,C0140,P022,2024-10-15 18:21:07,2023-07-01,Gregory Estrada,Asia,HomeSense Wall Art,Home Decor,1,137.54,137.54,2024-10
T00742,C0124,P022,2024-03-23 05:53:50,2024-08-26,Lindsay Perez,Europe,HomeSense Wall Art,Home Decor,2,137.54,275.08,2024-03
T00761,C0199,P022,2024-10-01 05:57:09,2022-12-03,Andrea Jenkins,Europe,HomeSense Wall Art,Home Decor,4,137.54,550.16,2024-10
T00886,C0104,P022,2024-10-28 14:36:09,2022-02-10,Laura Bennett,South America,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-10
T00895,C0121,P022,2024-05-03 18:35:03,2023-07-23,Mark Atkinson,Europe,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-05
T00932,C0001,P022,2024-09-17 09:01:18,2022-07-10,Lawrence Carroll,South America,HomeSense Wall Art,Home Decor,3,137.54,412.62,2024-09
T00054,C0085,P021,2024-02-05 07:45:31,2024-09-22,Richard Brown,South America,SoundWave Rug,Home Decor,3,335.84,1007.52,2024-02
T00075,C0039,P021,2024-10-27 13:50:07,2024-10-13,Angela Harris,South America,SoundWave Rug,Home Decor,3,335.84,1007.52,2024-10
T00299,C0098,P021,2024-08-27 22:57:39,2024-10-21,Laura Gilbert,North America,SoundWave Rug,Home Decor,1,335.84,335.84,2024-08
T00440,C0136,P021,2024-07-24 00:20:52,2024-03-14,Kristen Holder,Asia,SoundWave Rug,Home Decor,3,335.84,1007.52,2024-07
T00457,C0158,P021,2024-07-18 20:01:21,2023-04-12,Wendy Browning,South America,SoundWave Rug,Home Decor,1,335.84,335.84,2024-07
T00687,C0182,P021,2024-03-31 22:56:31,2024-12-28,Joshua Preston,Europe,SoundWave Rug,Home Decor,4,335.84,1343.36,2024-03
T00737,C0157,P021,2024-05-19 06:37:56,2024-01-30,Miguel Wong,North America,SoundWave Rug,Home Decor,1,335.84,335.84,2024-05
T00763,C0185,P021,2024-04-14 23:09:04,2023-10-17,Kathleen Logan,North America,SoundWave Rug,Home Decor,3,335.84,1007.52,2024-04
T00807,C0086,P021,2024-10-23 17:24:22,2022-09-18,Stephanie Peterson,Europe,SoundWave Rug,Home Decor,1,335.84,335.84,2024-10
T00857,C0080,P021,2024-03-12 15:48:24,2024-02-07,David Gonzalez,Asia,SoundWave Rug,Home Decor,3,335.84,1007.52,2024-03
T00877,C0137,P021,2024-01-31 15:36:46,2024-04-09,Robert Gardner,South America,SoundWave Rug,Home Decor,2,335.84,671.68,2024-01
T00055,C0177,P072,2024-06-12 20:54:36,2024-06-01,Julia Kelly,Asia,ActiveWear Headphones,Electronics,2,399.34,798.68,2024-06
T00162,C0045,P072,2024-08-26 13:10:31,2022-02-25,Michael Williams,Asia,ActiveWear Headphones,Electronics,3,399.34,1198.02,2024-08
T00172,C0021,P072,2024-07-14 06:50:22,2023-04-17,Robert Blanchard,Asia,ActiveWear Headphones,Electronics,2,399.34,798.68,2024-07
T00529,C0152,P072,2024-10-21 06:20:03,2022-04-19,Justin Evans,South America,ActiveWear Headphones,Electronics,3,399.34,1198.02,2024-10
T00929,C0068,P072,2024-12-24 23:45:11,2023-04-04,Mark Cox,North America,ActiveWear Headphones,Electronics,3,399.34,1198.02,2024-12
T00994,C0040,P072,2024-01-06 21:49:35,2022-03-07,Michael Harrell,Asia,ActiveWear Headphones,Electronics,2,399.34,798.68,2024-01
T00057,C0062,P059,2024-07-03 07:10:58,2022-12-14,Jeffery Hartman,Europe,SoundWave Jeans,Clothing,3,303.2,909.6,2024-07
T00062,C0009,P059,2024-10-12 06:41:00,2023-08-14,Joy Clark,Europe,SoundWave Jeans,Clothing,1,303.2,303.2,2024-10
T00131,C0029,P059,2024-06-13 02:56:04,2022-04-16,Erin Manning,North America,SoundWave Jeans,Clothing,1,303.2,303.2,2024-06
T00188,C0195,P059,2024-05-21 03:08:56,2024-09-17,Jeremy Mclaughlin,South America,SoundWave Jeans,Clothing,3,303.2,909.6,2024-05
T00282,C0145,P059,2024-11-26 07:35:05,2023-01-13,Wayne Stone,Asia,SoundWave Jeans,Clothing,1,303.2,303.2,2024-11
T00284,C0022,P059,2024-01-15 07:06:38,2023-10-27,Teresa Esparza,Asia,SoundWave Jeans,Clothing,4,303.2,1212.8,2024-01
T00295,C0087,P059,2024-07-22 09:54:09,2024-04-11,Travis Campbell,South America,SoundWave Jeans,Clothing,3,303.2,909.6,2024-07
T00377,C0179,P059,2024-01-22 19:36:33,2022-10-16,Donald Miller,Europe,SoundWave Jeans,Clothing,1,303.2,303.2,2024-01
T00400,C0175,P059,2024-04-24 00:16:33,2022-04-16,Matthew Johnson,Asia,SoundWave Jeans,Clothing,2,303.2,606.4,2024-04
T00638,C0100,P059,2024-04-27 05:29:48,2023-03-16,Clinton Gomez,Europe,SoundWave Jeans,Clothing,3,303.2,909.6,2024-04
T00674,C0024,P059,2024-04-14 01:19:59,2024-02-05,Michele Cooley,North America,SoundWave Jeans,Clothing,3,303.2,909.6,2024-04
T00702,C0104,P059,2024-05-20 13:15:04,2022-02-10,Laura Bennett,South America,SoundWave Jeans,Clothing,4,303.2,1212.8,2024-05
T00705,C0027,P059,2024-06-08 07:23:21,2022-11-09,Justin Heath,Asia,SoundWave Jeans,Clothing,4,303.2,1212.8,2024-06
T00775,C0156,P059,2024-10-05 06:56:28,2023-08-19,William Adams,North America,SoundWave Jeans,Clothing,1,303.2,303.2,2024-10
T00806,C0062,P059,2024-01-04 21:05:07,2022-12-14,Jeffery Hartman,Europe,SoundWave Jeans,Clothing,2,303.2,606.4,2024-01
T00854,C0017,P059,2024-07-14 10:29:11,2023-12-05,Jennifer King,Europe,SoundWave Jeans,Clothing,1,303.2,303.2,2024-07
T00882,C0156,P059,2024-09-21 14:11:57,2023-08-19,William Adams,North America,SoundWave Jeans,Clothing,3,303.2,909.6,2024-09
T00906,C0129,P059,2024-10-10 12:25:03,2024-04-14,Marcus Livingston,South America,SoundWave Jeans,Clothing,4,303.2,1212.8,2024-10
T00948,C0098,P059,2024-01-20 12:30:32,2024-10-21,Laura Gilbert,North America,SoundWave Jeans,Clothing,2,303.2,606.4,2024-01
T00058,C0106,P031,2024-09-18 09:38:21,2022-09-22,Amanda Mcguire,Asia,SoundWave Headphones,Electronics,2,196.4,392.8,2024-09
T00653,C0028,P031,2024-07-12 13:17:08,2024-06-29,Jennifer Pena,Asia,SoundWave Headphones,Electronics,4,196.4,785.6,2024-07
T00792,C0105,P031,2024-01-11 06:02:11,2024-11-11,Ryan Hampton,Europe,SoundWave Headphones,Electronics,1,196.4,196.4,2024-01
T00815,C0008,P031,2024-03-26 20:30:49,2024-01-13,David Li,North America,SoundWave Headphones,Electronics,2,196.4,392.8,2024-03
T00059,C0107,P042,2024-06-29 13:17:07,2023-02-07,Dana Cantrell,South America,ActiveWear Headphones,Electronics,1,379.44,379.44,2024-06
T00344,C0047,P042,2024-01-17 10:01:00,2024-03-22,Samantha Frank,North America,ActiveWear Headphones,Electronics,3,379.44,1138.32,2024-01
T00484,C0013,P042,2024-02-24 20:08:07,2024-05-19,Lauren Buchanan,South America,ActiveWear Headphones,Electronics,2,379.44,758.88,2024-02
T00514,C0032,P042,2024-11-27 20:42:52,2024-04-17,Dustin Campbell,South America,ActiveWear Headphones,Electronics,1,379.44,379.44,2024-11
T00693,C0122,P042,2024-12-17 19:17:17,2022-05-06,Corey Ruiz,North America,ActiveWear Headphones,Electronics,4,379.44,1517.76,2024-12
T00695,C0090,P042,2024-09-11 19:59:24,2023-10-17,Charles Hamilton,Asia,ActiveWear Headphones,Electronics,3,379.44,1138.32,2024-09
T00861,C0141,P042,2024-09-26 21:52:56,2023-02-23,Paul Parsons,Europe,ActiveWear Headphones,Electronics,4,379.44,1517.76,2024-09
T00973,C0084,P042,2024-07-12 22:15:21,2024-09-17,Belinda Garner,Asia,ActiveWear Headphones,Electronics,3,379.44,1138.32,2024-07
T00060,C0054,P074,2024-05-06 13:06:06,2024-09-29,Bruce Rhodes,Asia,SoundWave Desk Lamp,Home Decor,4,295.58,1182.32,2024-05
T00152,C0144,P074,2024-04-17 01:46:23,2024-09-30,Andrea Hart,North America,SoundWave Desk Lamp,Home Decor,4,295.58,1182.32,2024-04
T00217,C0047,P074,2024-02-28 06:05:22,2024-03-22,Samantha Frank,North America,SoundWave Desk Lamp,Home Decor,1,295.58,295.58,2024-02
T00223,C0163,P074,2024-04-29 10:25:40,2023-06-08,Tiffany Cain,South America,SoundWave Desk Lamp,Home Decor,1,295.58,295.58,2024-04
T00250,C0045,P074,2024-07-14 11:42:29,2022-02-25,Michael Williams,Asia,SoundWave Desk Lamp,Home Decor,4,295.58,1182.32,2024-07
T00325,C0152,P074,2024-06-22 20:59:16,2022-04-19,Justin Evans,South America,SoundWave Desk Lamp,Home Decor,1,295.58,295.58,2024-06
T00382,C0163,P074,2024-03-01 16:19:14,2023-06-08,Tiffany Cain,South America,SoundWave Desk Lamp,Home Decor,4,295.58,1182.32,2024-03
T00438,C0037,P074,2024-07-15 16:33:41,2023-02-04,Linda Smith,Europe,SoundWave Desk Lamp,Home Decor,3,295.58,886.74,2024-07
T00537,C0012,P074,2024-12-25 08:03:34,2024-08-07,Kevin May,South America,SoundWave Desk Lamp,Home Decor,1,295.58,295.58,2024-12
T00743,C0172,P074,2024-01-21 13:21:23,2024-09-09,Jamie Webb,Europe,SoundWave Desk Lamp,Home Decor,3,295.58,886.74,2024-01
T00796,C0166,P074,2024-08-12 05:20:19,2022-02-13,John Rogers,Europe,SoundWave Desk Lamp,Home Decor,3,295.58,886.74,2024-08
T00839,C0089,P074,2024-12-03 21:30:15,2024-04-02,Paul Carter,Europe,SoundWave Desk Lamp,Home Decor,3,295.58,886.74,2024-12
T00885,C0170,P074,2024-09-13 07:08:30,2023-09-13,Logan Harris,Europe,SoundWave Desk Lamp,Home Decor,3,295.58,886.74,2024-09
T00061,C0126,P032,2024-01-16 00:42:19,2024-02-20,Caitlin Brown,South America,BookWorld Cookbook,Books,2,488.63,977.26,2024-01
T00116,C0127,P032,2024-08-15 21:51:12,2024-04-04,Kathryn Stevens,Europe,BookWorld Cookbook,Books,1,488.63,488.63,2024-08
T00319,C0139,P032,2024-01-17 09:48:56,2022-03-14,Ricky Gutierrez,North America,BookWorld Cookbook,Books,1,488.63,488.63,2024-01
T00320,C0179,P032,2024-04-06 16:23:53,2022-10-16,Donald Miller,Europe,BookWorld Cookbook,Books,3,488.63,1465.89,2024-04
T00465,C0173,P032,2024-05-24 16:11:23,2022-10-06,Francisco Young,Asia,BookWorld Cookbook,Books,2,488.63,977.26,2024-05
T00499,C0065,P032,2024-07-18 02:51:22,2024-07-10,Gerald Hines,North America,BookWorld Cookbook,Books,4,488.63,1954.52,2024-07
T00513,C0023,P032,2024-11-11 10:44:12,2022-03-04,Nicholas Cain,Europe,BookWorld Cookbook,Books,2,488.63,977.26,2024-11
T00577,C0082,P032,2024-10-19 00:46:52,2022-05-13,Aimee Taylor,South America,BookWorld Cookbook,Books,2,488.63,977.26,2024-10
T00821,C0050,P032,2024-04-04 14:19:01,2024-03-02,Ryan Davis,North America,BookWorld Cookbook,Books,2,488.63,977.26,2024-04
T00867,C0171,P032,2024-10-23 16:23:33,2022-12-16,Michael Cowan,South America,BookWorld Cookbook,Books,3,488.63,1465.89,2024-10
T00987,C0015,P032,2024-02-10 12:35:35,2023-11-20,Tina Duran,North America,BookWorld Cookbook,Books,1,488.63,488.63,2024-02
T00064,C0037,P009,2024-09-15 03:50:57,2023-02-04,Linda Smith,Europe,BookWorld Wall Art,Home Decor,1,325.01,325.01,2024-09
T00311,C0129,P009,2024-09-30 00:40:17,2024-04-14,Marcus Livingston,South America,BookWorld Wall Art,Home Decor,2,325.01,650.02,2024-09
T00397,C0187,P009,2024-07-04 05:29:36,2024-08-02,Kayla Kelly,South America,BookWorld Wall Art,Home Decor,1,325.01,325.01,2024-07
T00477,C0162,P009,2024-10-14 15:50:39,2022-03-29,Edwin Watson,Asia,BookWorld Wall Art,Home Decor,3,325.01,975.03,2024-10
T00530,C0079,P009,2024-05-02 00:31:22,2022-02-02,Brian Murillo,North America,BookWorld Wall Art,Home Decor,2,325.01,650.02,2024-05
T00651,C0172,P009,2024-06-12 22:33:14,2024-09-09,Jamie Webb,Europe,BookWorld Wall Art,Home Decor,2,325.01,650.02,2024-06
T00677,C0100,P009,2024-03-05 23:39:40,2023-03-16,Clinton Gomez,Europe,BookWorld Wall Art,Home Decor,4,325.01,1300.04,2024-03
T00065,C0049,P081,2024-02-01 19:05:13,2024-09-18,Jason Yates,North America,HomeSense Sweater,Clothing,1,66.32,66.32,2024-02
T00081,C0077,P081,2024-11-02 19:35:08,2023-10-18,Scott Sims,South America,HomeSense Sweater,Clothing,4,66.32,265.28,2024-11
T00092,C0189,P081,2024-04-15 01:10:23,2024-01-22,Sherri Dixon,North America,HomeSense Sweater,Clothing,3,66.32,198.96,2024-04
T00103,C0091,P081,2024-08-13 03:22:31,2023-03-16,Lisa Kirk,South America,HomeSense Sweater,Clothing,4,66.32,265.28,2024-08
T00111,C0082,P081,2024-09-16 22:57:51,2022-05-13,Aimee Taylor,South America,HomeSense Sweater,Clothing,4,66.32,265.28,2024-09
T00387,C0173,P081,2024-05-18 16:57:20,2022-10-06,Francisco Young,Asia,HomeSense Sweater,Clothing,3,66.32,198.96,2024-05
T00486,C0111,P081,2024-07-03 07:27:54,2024-11-13,Roger David,Europe,HomeSense Sweater,Clothing,4,66.32,265.28,2024-07
T00512,C0183,P081,2024-01-08 13:41:10,2024-01-23,Kimberly Johnson,North America,HomeSense Sweater,Clothing,1,66.32,66.32,2024-01
T00668,C0053,P081,2024-01-21 08:08:41,2022-06-18,Albert Burke,Europe,HomeSense Sweater,Clothing,2,66.32,132.64,2024-01
T00715,C0033,P081,2024-07-05 23:41:15,2024-08-04,Tyler Holt,North America,HomeSense Sweater,Clothing,2,66.32,132.64,2024-07
T00898,C0108,P081,2024-07-26 21:44:47,2022-09-28,David Davis,South America,HomeSense Sweater,Clothing,1,66.32,66.32,2024-07
T00939,C0010,P081,2024-03-29 07:04:02,2022-12-15,Aaron Cox,Europe,HomeSense Sweater,Clothing,3,66.32,198.96,2024-03
T00960,C0147,P081,2024-09-10 12:40:27,2022-05-16,Hunter Fuller,South America,HomeSense Sweater,Clothing,1,66.32,66.32,2024-09
T00066,C0041,P011,2024-01-21 22:41:36,2023-12-27,Lindsey Deleon,Europe,SoundWave Desk Lamp,Home Decor,4,261.2,1044.8,2024-01
T00415,C0169,P011,2024-03-13 06:04:36,2023-04-13,Jennifer Shaw,South America,SoundWave Desk Lamp,Home Decor,4,261.2,1044.8,2024-03
T00521,C0148,P011,2024-06-11 02:31:18,2023-04-16,Matthew Rogers,South America,SoundWave Desk Lamp,Home Decor,4,261.2,1044.8,2024-06
T00601,C0161,P011,2024-08-15 03:06:41,2022-03-14,Jessica Warren,Asia,SoundWave Desk Lamp,Home Decor,1,261.2,261.2,2024-08
T00698,C0119,P011,2024-12-26 21:34:07,2023-11-13,David Armstrong,Europe,SoundWave Desk Lamp,Home Decor,1,261.2,261.2,2024-12
T00712,C0134,P011,2024-09-23 06:44:40,2022-02-19,Theresa Gonzalez,Asia,SoundWave Desk Lamp,Home Decor,3,261.2,783.6,2024-09
T00848,C0108,P011,2024-09-25 01:50:13,2022-09-28,David Davis,South America,SoundWave Desk Lamp,Home Decor,2,261.2,522.4,2024-09
T00868,C0039,P011,2024-09-08 14:32:15,2024-10-13,Angela Harris,South America,SoundWave Desk Lamp,Home Decor,4,261.2,1044.8,2024-09
T00977,C0136,P011,2024-01-16 15:56:05,2024-03-14,Kristen Holder,Asia,SoundWave Desk Lamp,Home Decor,4,261.2,1044.8,2024-01
T00998,C0024,P011,2024-06-19 17:52:26,2024-02-05,Michele Cooley,North America,SoundWave Desk Lamp,Home Decor,2,261.2,522.4,2024-06
T00067,C0017,P096,2024-03-31 19:29:30,2023-12-05,Jennifer King,Europe,SoundWave Headphones,Electronics,2,307.47,614.94,2024-03
T00085,C0001,P096,2024-04-08 00:01:00,2022-07-10,Lawrence Carroll,South America,SoundWave Headphones,Electronics,2,307.47,614.94,2024-04
T00117,C0164,P096,2024-03-25 07:41:04,2023-06-01,Morgan Perez,Europe,SoundWave Headphones,Electronics,2,307.47,614.94,2024-03
T00279,C0059,P096,2024-09-09 19:42:23,2024-04-07,Mrs. Kimberly Wright,North America,SoundWave Headphones,Electronics,1,307.47,307.47,2024-09
T00350,C0020,P096,2024-01-30 00:57:29,2024-06-11,Mr. Manuel Conway,North America,SoundWave Headphones,Electronics,3,307.47,922.41,2024-01
T00467,C0045,P096,2024-03-16 04:08:29,2022-02-25,Michael Williams,Asia,SoundWave Headphones,Electronics,3,307.47,922.41,2024-03
T00610,C0021,P096,2024-10-12 03:25:58,2023-04-17,Robert Blanchard,Asia,SoundWave Headphones,Electronics,2,307.47,614.94,2024-10
T00645,C0007,P096,2024-08-25 08:05:44,2022-06-18,Paul Graves,Asia,SoundWave Headphones,Electronics,3,307.47,922.41,2024-08
T00666,C0044,P096,2024-06-27 12:03:16,2024-07-10,Kenneth Alexander,Europe,SoundWave Headphones,Electronics,1,307.47,307.47,2024-06
T00724,C0117,P096,2024-07-22 23:34:18,2024-11-22,Jeffrey Mcmahon,North America,SoundWave Headphones,Electronics,3,307.47,922.41,2024-07
T00735,C0104,P096,2024-11-04 07:25:57,2022-02-10,Laura Bennett,South America,SoundWave Headphones,Electronics,4,307.47,1229.88,2024-11
T00748,C0119,P096,2024-10-13 16:15:16,2023-11-13,David Armstrong,Europe,SoundWave Headphones,Electronics,1,307.47,307.47,2024-10
T00764,C0026,P096,2024-10-09 13:52:57,2024-05-03,Sara Miller,North America,SoundWave Headphones,Electronics,4,307.47,1229.88,2024-10
T00794,C0161,P096,2024-05-20 06:17:43,2022-03-14,Jessica Warren,Asia,SoundWave Headphones,Electronics,1,307.47,307.47,2024-05
T00819,C0075,P096,2024-10-08 21:31:59,2023-05-01,Misty Higgins,Europe,SoundWave Headphones,Electronics,2,307.47,614.94,2024-10
T00070,C0051,P017,2024-12-11 13:46:30,2023-12-21,Nicholas Ellis,Europe,ActiveWear Textbook,Books,4,469.77,1879.08,2024-12
T00180,C0073,P017,2024-03-11 15:12:50,2022-08-20,Heidi Johnson,Europe,ActiveWear Textbook,Books,2,469.77,939.54,2024-03
